Profiling result from test run Test profileMain exported at Thu Sep 29 08:09:53 CEST 2011;

time stamp [nano secs];event;power rate [mW];avg power rate [mW];avg power rate in interval [mW];
1316418564226945024;;34596;38119.11429788512;40138.77928244827;
1316418564262733824;;34742;38119.11429788512;40138.77928244827;
1316418564315898880;;34742;38119.11429788512;40138.77928244827;
1316418564328811776;;34742;38119.11429788512;40138.77928244827;
1316418564363815936;;34787;38119.11429788512;40138.77928244827;
1316418564398007040;;34769;38119.11429788512;40138.77928244827;
1316418564427997184;;34746;38119.11429788512;40138.77928244827;
1316418564453277184;;34746;38119.11429788512;40138.77928244827;
1316418564491180032;;34746;38119.11429788512;40138.77928244827;
1316418564515912960;;34587;38119.11429788512;40138.77928244827;
1316418564538260992;;34564;38119.11429788512;40138.77928244827;
1316418564562861056;;34837;38119.11429788512;40138.77928244827;
1316418564586700800;;34929;38119.11429788512;40138.77928244827;
1316418564609071872;;34929;38119.11429788512;40138.77928244827;
1316418564649792000;;35043;38119.11429788512;40138.77928244827;
1316418564671916032;;34997;38119.11429788512;40138.77928244827;
1316418564711880960;;35252;38119.11429788512;40138.77928244827;
1316418564752167936;;35343;38119.11429788512;40138.77928244827;
1316418564792179968;;35389;38119.11429788512;40138.77928244827;
1316418564831077120;;35366;38119.11429788512;40138.77928244827;
1316418564838932992;;35453;38119.11429788512;40138.77928244827;
1316418564923803136;executed standUp #2;34550;38119.11429788512;36550.346891576475;
1316418564929993984;;35453;38119.11429788512;36550.346891576475;
1316418565043368960;;35476;38119.11429788512;36550.346891576475;
1316418565077570048;;35567;38119.11429788512;36550.346891576475;
1316418565114092032;;35567;38119.11429788512;36550.346891576475;
1316418565151136000;;35572;38119.11429788512;36550.346891576475;
1316418565206595840;;35663;38119.11429788512;36550.346891576475;
1316418565242536192;;35663;38119.11429788512;36550.346891576475;
1316418565292339968;;35618;38119.11429788512;36550.346891576475;
1316418565314790912;;35618;38119.11429788512;36550.346891576475;
1316418565353056000;;35549;38119.11429788512;36550.346891576475;
1316418565397339136;;35595;38119.11429788512;36550.346891576475;
1316418565421894912;;35572;38119.11429788512;36550.346891576475;
1316418565446990080;;35572;38119.11429788512;36550.346891576475;
1316418565470108160;;35640;38119.11429788512;36550.346891576475;
1316418565495162112;;35526;38119.11429788512;36550.346891576475;
1316418565516265984;;35458;38119.11429788512;36550.346891576475;
1316418565544339968;;35463;38119.11429788512;36550.346891576475;
1316418565566510080;;35463;38119.11429788512;36550.346891576475;
1316418565593853952;;35508;38119.11429788512;36550.346891576475;
1316418565623277056;;35559;38119.11429788512;36550.346891576475;
1316418565664876032;;35559;38119.11429788512;36550.346891576475;
1316418565686543104;;35604;38119.11429788512;36550.346891576475;
1316418565729120000;;35559;38119.11429788512;36550.346891576475;
1316418565753245952;;35604;38119.11429788512;36550.346891576475;
1316418565775081984;;35604;38119.11429788512;36550.346891576475;
1316418565802993152;;35627;38119.11429788512;36550.346891576475;
1316418565808669952;;35650;38119.11429788512;36550.346891576475;
1316418565834320128;;35650;38119.11429788512;36550.346891576475;
1316418565856360960;;35728;38119.11429788512;36550.346891576475;
1316418565884232960;;35728;38119.11429788512;36550.346891576475;
1316418565905347072;;35728;38119.11429788512;36550.346891576475;
1316418565929799168;;35728;38119.11429788512;36550.346891576475;
1316418565956985856;;35728;38119.11429788512;36550.346891576475;
1316418565981995008;;35728;38119.11429788512;36550.346891576475;
1316418566006031104;;35728;38119.11429788512;36550.346891576475;
1316418566027664896;;35700;38119.11429788512;36550.346891576475;
1316418566055814912;;35746;38119.11429788512;36550.346891576475;
1316418566077253120;;35769;38119.11429788512;36550.346891576475;
1316418566105075968;;35769;38119.11429788512;36550.346891576475;
1316418566133560064;;35769;38119.11429788512;36550.346891576475;
1316418566156963072;;35837;38119.11429788512;36550.346891576475;
1316418566181998080;;35837;38119.11429788512;36550.346891576475;
1316418566205359104;;35883;38119.11429788512;36550.346891576475;
1316418566229993984;;35832;38119.11429788512;36550.346891576475;
1316418566256360960;;35901;38119.11429788512;36550.346891576475;
1316418566278295040;;35855;38119.11429788512;36550.346891576475;
1316418566306546944;;35924;38119.11429788512;36550.346891576475;
1316418566327806976;;35901;38119.11429788512;36550.346891576475;
1316418566354228992;;35883;38119.11429788512;36550.346891576475;
1316418566377068032;;35814;38119.11429788512;36550.346891576475;
1316418566428819968;;35814;38119.11429788512;36550.346891576475;
1316418566441761024;;35732;38119.11429788512;36550.346891576475;
1316418566477620992;;35663;38119.11429788512;36550.346891576475;
1316418566548249856;;35590;38119.11429788512;36550.346891576475;
1316418566604047104;;35590;38119.11429788512;36550.346891576475;
1316418566634924800;;35659;38119.11429788512;36550.346891576475;
1316418566669989120;;35727;38119.11429788512;36550.346891576475;
1316418566682321920;;35722;38119.11429788512;36550.346891576475;
1316418566715186176;;35791;38119.11429788512;36550.346891576475;
1316418566749777920;;35814;38119.11429788512;36550.346891576475;
1316418566762765824;;35814;38119.11429788512;36550.346891576475;
1316418566792728832;;35859;38119.11429788512;36550.346891576475;
1316418566805800960;;35928;38119.11429788512;36550.346891576475;
1316418566913099008;;35928;38119.11429788512;36550.346891576475;
1316418566946970880;;35950;38119.11429788512;36550.346891576475;
1316418566985108992;;35973;38119.11429788512;36550.346891576475;
1316418567020751872;;35973;38119.11429788512;36550.346891576475;
1316418567029943040;;36055;38119.11429788512;36550.346891576475;
1316418567062942976;;36037;38119.11429788512;36550.346891576475;
1316418567095161856;;36060;38119.11429788512;36550.346891576475;
1316418567130743040;;36082;38119.11429788512;36550.346891576475;
1316418567142045952;;36060;38119.11429788512;36550.346891576475;
1316418567175059968;;36128;38119.11429788512;36550.346891576475;
1316418567209871104;;36183;38119.11429788512;36550.346891576475;
1316418567265153024;;36388;38119.11429788512;36550.346891576475;
1316418567275265024;;37301;38119.11429788512;36550.346891576475;
1316418567311654144;;39708;38119.11429788512;36550.346891576475;
1316418567350531072;;40437;38119.11429788512;36550.346891576475;
1316418567385120000;;41258;38119.11429788512;36550.346891576475;
1316418567444740096;;41646;38119.11429788512;36550.346891576475;
1316418567481069056;;41646;38119.11429788512;36550.346891576475;
1316418567512521984;;41446;38119.11429788512;36550.346891576475;
1316418567545243136;;40899;38119.11429788512;36550.346891576475;
1316418567577152000;;41127;38119.11429788512;36550.346891576475;
1316418567613917952;;40944;38119.11429788512;36550.346891576475;
1316418567790256128;;40830;38119.11429788512;36550.346891576475;
1316418567846226944;;40739;38119.11429788512;36550.346891576475;
1316418567883188992;;39918;38119.11429788512;36550.346891576475;
1316418567896035840;;39918;38119.11429788512;36550.346891576475;
1316418567974272000;;39280;38119.11429788512;36550.346891576475;
1316418567997756928;;38838;38119.11429788512;36550.346891576475;
1316418568046014976;;38998;38119.11429788512;36550.346891576475;
1316418568068058112;;38998;38119.11429788512;36550.346891576475;
1316418568101521920;;39841;38119.11429788512;36550.346891576475;
1316418568124705024;;40137;38119.11429788512;36550.346891576475;
1316418568134568960;;40046;38119.11429788512;36550.346891576475;
1316418568157924864;;40046;38119.11429788512;36550.346891576475;
1316418568215281920;;40183;38119.11429788512;36550.346891576475;
1316418568245024000;;40274;38119.11429788512;36550.346891576475;
1316418568269819136;;40449;38119.11429788512;36550.346891576475;
1316418568293029120;;40768;38119.11429788512;36550.346891576475;
1316418568352224000;;40860;38119.11429788512;36550.346891576475;
1316418568377882112;;40746;38119.11429788512;36550.346891576475;
1316418568402998016;;40632;38119.11429788512;36550.346891576475;
1316418568431608832;;40632;38119.11429788512;36550.346891576475;
1316418568456003840;;39834;38119.11429788512;36550.346891576475;
1316418568466216192;;39218;38119.11429788512;36550.346891576475;
1316418568489859072;;38808;38119.11429788512;36550.346891576475;
1316418568546825984;;37782;38119.11429788512;36550.346891576475;
1316418568578350080;;37445;38119.11429788512;36550.346891576475;
1316418568603979008;;37012;38119.11429788512;36550.346891576475;
1316418568628240128;;37012;38119.11429788512;36550.346891576475;
1316418568671912960;;36100;38119.11429788512;36550.346891576475;
1316418568703545088;;36100;38119.11429788512;36550.346891576475;
1316418568742311936;;36100;38119.11429788512;36550.346891576475;
1316418568768096000;;35571;38119.11429788512;36550.346891576475;
1316418568775332096;;35571;38119.11429788512;36550.346891576475;
1316418568798768128;;34865;38119.11429788512;36550.346891576475;
1316418568825938944;;34774;38119.11429788512;36550.346891576475;
1316418568870782976;;34774;38119.11429788512;36550.346891576475;
1316418568893594880;;35024;38119.11429788512;36550.346891576475;
1316418568921360896;;35594;38119.11429788512;36550.346891576475;
1316418568949364992;;35594;38119.11429788512;36550.346891576475;
1316418568956003072;;36278;38119.11429788512;36550.346891576475;
1316418568982963968;;36283;38119.11429788512;36550.346891576475;
1316418569011228160;;37309;38119.11429788512;36550.346891576475;
1316418569020795136;;37286;38119.11429788512;36550.346891576475;
1316418569045198848;;37121;38119.11429788512;36550.346891576475;
1316418569086572800;;36939;38119.11429788512;36550.346891576475;
1316418569111709184;;36939;38119.11429788512;36550.346891576475;
1316418569121110016;;36939;38119.11429788512;36550.346891576475;
1316418569145071104;;37076;38119.11429788512;36550.346891576475;
1316418569169934080;;37372;38119.11429788512;36550.346891576475;
1316418569177249024;;37372;38119.11429788512;36550.346891576475;
1316418569205235968;;37304;38119.11429788512;36550.346891576475;
1316418569231360000;;36921;38119.11429788512;36550.346891576475;
1316418569255110144;;36602;38119.11429788512;36550.346891576475;
1316418569295862016;;36602;38119.11429788512;36550.346891576475;
1316418569323218176;;36397;38119.11429788512;36550.346891576475;
1316418569351691008;;36055;38119.11429788512;36550.346891576475;
1316418569361474048;;36055;38119.11429788512;36550.346891576475;
1316418569385318912;;35804;38119.11429788512;36550.346891576475;
1316418569409372160;;35211;38119.11429788512;36550.346891576475;
1316418569434951168;;34345;38119.11429788512;36550.346891576475;
1316418569464114944;;34345;38119.11429788512;36550.346891576475;
1316418569488833024;;34090;38119.11429788512;36550.346891576475;
1316418569512944896;;33862;38119.11429788512;36550.346891576475;
1316418569537751040;;33543;38119.11429788512;36550.346891576475;
1316418569578802944;;33155;38119.11429788512;36550.346891576475;
1316418569605274880;;33474;38119.11429788512;36550.346891576475;
1316418569613179904;;33474;38119.11429788512;36550.346891576475;
1316418569638024960;;34021;38119.11429788512;36550.346891576475;
1316418569668140800;;35070;38119.11429788512;36550.346891576475;
1316418569693989120;;35343;38119.11429788512;36550.346891576475;
1316418569716897024;;35736;38119.11429788512;36550.346891576475;
1316418569743951104;;36055;38119.11429788512;36550.346891576475;
1316418569766946048;;36579;38119.11429788512;36550.346891576475;
1316418569811593984;;36762;38119.11429788512;36550.346891576475;
1316418569835239936;;36921;38119.11429788512;36550.346891576475;
1316418569862923008;;36990;38119.11429788512;36550.346891576475;
1316418569885880064;;36830;38119.11429788512;36550.346891576475;
1316418569925798912;;36830;38119.11429788512;36550.346891576475;
1316418569949305088;;36830;38119.11429788512;36550.346891576475;
1316418569974368000;;36708;38119.11429788512;36550.346891576475;
1316418569998017024;;36462;38119.11429788512;36550.346891576475;
1316418570024910080;;36142;38119.11429788512;36550.346891576475;
1316418570048827904;;35846;38119.11429788512;36550.346891576475;
1316418570056044032;;35526;38119.11429788512;36550.346891576475;
1316418570083710976;;35276;38119.11429788512;36550.346891576475;
1316418570107162880;;35025;38119.11429788512;36550.346891576475;
1316418570132060928;;34797;38119.11429788512;36550.346891576475;
1316418570157321984;;34797;38119.11429788512;36550.346891576475;
1316418570185004032;;34797;38119.11429788512;36550.346891576475;
1316418570212308992;;35202;38119.11429788512;36550.346891576475;
1316418570255906048;;35202;38119.11429788512;36550.346891576475;
1316418570265799936;;35773;38119.11429788512;36550.346891576475;
1316418570289200128;;36366;38119.11429788512;36550.346891576475;
1316418570315254016;;36936;38119.11429788512;36550.346891576475;
1316418570338341888;;36753;38119.11429788512;36550.346891576475;
1316418570364581120;;36753;38119.11429788512;36550.346891576475;
1316418570392518912;;36799;38119.11429788512;36550.346891576475;
1316418570417933824;;37118;38119.11429788512;36550.346891576475;
1316418570443520000;;38132;38119.11429788512;36550.346891576475;
1316418570468886016;;38132;38119.11429788512;36550.346891576475;
1316418570492822016;;38142;38119.11429788512;36550.346891576475;
1316418570535149056;;38735;38119.11429788512;36550.346891576475;
1316418570560806144;;38735;38119.11429788512;36550.346891576475;
1316418570586736896;;38370;38119.11429788512;36550.346891576475;
1316418570593105920;;37845;38119.11429788512;36550.346891576475;
1316418570666961920;;36887;38119.11429788512;36550.346891576475;
1316418570690979072;;36667;38119.11429788512;36550.346891576475;
1316418570721019136;;36667;38119.11429788512;36550.346891576475;
1316418570745268224;;36576;38119.11429788512;36550.346891576475;
1316418570771704064;;35960;38119.11429788512;36550.346891576475;
1316418570795529984;;35663;38119.11429788512;36550.346891576475;
1316418570822892800;;35504;38119.11429788512;36550.346891576475;
1316418570850915072;;35435;38119.11429788512;36550.346891576475;
1316418570874799872;;35508;38119.11429788512;36550.346891576475;
1316418570898932992;;35759;38119.11429788512;36550.346891576475;
